,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
5733,1,1,40,2,0,9.0,0,3.0,5
5734,1,0,21,0,5,13.0,2,6.0,5
5735,0,0,42,0,1,8.0,2,1.0,2
5736,1,1,57,2,1,5.0,0,2.0,5
5737,1,0,23,0,5,4.0,2,3.0,5
5738,0,1,52,2,0,2.0,0,4.0,5
5739,1,1,42,2,1,1.0,0,2.0,0
5740,1,0,28,0,1,0.0,2,4.0,2
5741,1,1,43,2,0,9.0,0,3.0,5
5742,1,0,30,2,1,3.0,2,2.0,5
5743,1,0,26,0,5,1.0,2,6.0,3
5744,1,1,86,2,4,0.0,1,2.0,1
5745,1,1,52,2,3,0.0,0,2.0,5
5746,0,1,43,0,2,0.0,2,1.0,5
5747,1,1,26,2,0,5.0,0,1.0,5
5748,1,0,33,2,5,3.0,2,1.0,5
5749,1,1,25,2,5,9.0,2,2.0,5
5750,0,1,55,2,0,1.0,2,1.0,5
5751,0,1,47,2,2,9.0,0,4.0,1
5752,0,1,43,0,2,0.0,0,1.0,3
5753,1,0,27,0,1,9.0,2,4.0,5
5754,1,1,38,2,5,8.0,0,4.0,5
5755,0,1,69,2,0,2.0,0,9.0,4
5756,1,0,19,0,1,1.0,2,5.0,3
5757,0,0,28,0,8,9.0,2,2.0,2
5758,1,1,65,2,0,1.0,1,2.0,5
5759,1,1,33,2,0,2.0,2,1.0,2
5760,0,1,25,0,6,11.0,0,3.0,5
5761,0,0,52,2,0,1.0,2,2.0,5
5762,0,0,37,2,0,0.0,2,2.0,5
5763,1,1,29,2,3,0.0,2,2.0,1
5764,1,0,31,2,5,0.0,2,3.0,2
5765,0,0,36,2,8,9.0,2,1.0,2
5766,1,1,51,2,0,2.0,2,2.0,5
5767,1,0,89,2,0,1.0,2,1.0,5
5768,1,1,60,0,4,0.0,1,2.0,5
5769,1,0,40,2,5,0.0,2,2.0,5
5770,0,0,22,0,5,9.0,2,4.0,5
5771,1,1,28,2,2,9.0,0,2.0,2
5772,0,1,52,2,0,1.0,0,3.0,5
5773,0,0,28,0,1,0.0,2,4.0,5
5774,0,1,37,2,0,5.0,0,2.0,5
5775,1,1,53,2,1,2.0,0,3.0,5
5776,0,0,23,0,7,0.0,2,6.0,2
5777,0,1,75,2,7,0.0,1,2.0,5
5778,1,1,71,2,3,0.0,1,2.0,5
5779,1,1,53,2,0,0.0,1,4.0,5
5780,1,1,30,2,0,12.0,0,2.0,5
5781,0,1,31,0,3,0.0,0,2.0,2
5782,1,0,27,2,1,0.0,2,5.0,5
5783,1,1,65,2,7,0.0,2,1.0,5
5784,1,1,27,0,3,0.0,0,3.0,3
5785,1,1,52,0,3,0.0,0,2.0,3
5786,0,1,52,2,0,3.0,2,2.0,7
5787,0,0,51,0,2,8.0,2,6.0,3
5788,0,1,30,2,2,8.0,0,5.0,3
5789,1,0,42,2,0,11.0,2,2.0,5
5790,0,0,19,0,5,9.0,2,8.0,4
5791,1,1,41,2,0,0.0,0,4.0,3
5792,0,0,36,0,2,14.0,2,4.0,5
5793,0,1,43,2,5,0.0,0,2.0,2
5794,1,0,70,0,9,0.0,2,4.0,3
5795,0,2,22,0,5,5.0,2,4.0,1
5796,1,1,43,2,0,0.0,0,2.0,5
5797,0,1,47,2,0,1.0,0,2.0,6
5798,0,1,60,2,7,0.0,2,2.0,5
5799,1,0,30,2,5,0.0,2,1.0,0
5800,0,0,37,2,1,5.0,2,1.0,1
5801,1,0,31,2,5,0.0,2,2.0,3
5802,0,0,36,0,2,0.0,2,2.0,5
5803,1,1,82,2,7,0.0,2,1.0,3
5804,0,2,49,0,8,1.0,0,3.0,3
5805,1,0,33,2,6,0.0,2,1.0,5
5806,1,0,37,2,0,4.0,2,7.0,6
5807,1,1,35,2,2,1.0,0,4.0,2
5808,1,0,50,2,0,1.0,2,1.0,1
5809,1,0,21,0,5,1.0,2,4.0,3
5810,1,1,59,0,3,1.0,0,2.0,6
5811,0,0,20,0,5,1.0,2,5.0,3
5812,0,0,49,2,2,9.0,2,1.0,5
5813,1,1,62,2,4,0.0,1,4.0,5
5814,1,1,61,2,0,0.0,0,5.0,5
5815,1,1,43,2,6,0.0,0,2.0,3
5816,0,1,41,0,8,5.0,0,3.0,5
5817,1,1,21,0,1,1.0,2,3.0,2
5818,0,1,42,2,0,0.0,1,3.0,5
5819,0,1,38,0,2,1.0,0,6.0,3
5820,1,1,36,2,4,0.0,1,4.0,5
5821,1,1,51,2,5,0.0,2,2.0,5
5822,0,1,48,2,0,2.0,2,2.0,5
5823,0,0,29,2,6,0.0,2,1.0,0
5824,1,1,25,1,0,6.0,2,1.0,5
5825,1,1,88,0,7,1.0,2,1.0,7
5826,1,1,43,2,5,1.0,1,4.0,3
5827,1,1,38,2,3,2.0,0,2.0,5
5828,1,0,32,0,1,10.0,2,2.0,5
5829,0,0,38,2,5,8.0,2,2.0,5
5830,0,0,43,2,0,0.0,2,3.0,5
5831,1,0,76,2,7,0.0,2,2.0,5
5832,1,0,30,2,5,9.0,2,5.0,5
5833,1,0,31,0,5,1.0,2,4.0,6
5834,1,0,23,0,5,0.0,2,3.0,2
5835,1,1,70,0,7,0.0,1,3.0,0
5836,0,0,25,0,2,1.0,2,1.0,3
5837,1,0,29,0,8,1.0,2,2.0,5
5838,1,1,71,2,0,1.0,0,2.0,5
5839,1,0,35,0,5,0.0,2,1.0,3
5840,0,1,45,2,0,8.0,0,2.0,7
5841,0,0,41,2,0,2.0,2,1.0,5
5842,1,0,20,0,8,0.0,2,3.0,2
5843,1,1,27,0,3,14.0,0,2.0,5
5844,1,1,27,2,5,1.0,1,2.0,5
5845,0,0,18,0,5,0.0,2,4.0,3
5846,0,1,41,2,0,9.0,1,2.0,1
5847,1,1,67,0,7,1.0,0,2.0,5
5848,0,1,28,2,0,0.0,2,2.0,6
5849,0,0,29,0,5,8.0,2,1.0,7
5850,1,1,45,0,0,1.0,0,4.0,5
5851,1,1,36,0,4,8.0,1,4.0,5
5852,0,1,79,2,0,0.0,0,2.0,5
5853,0,0,33,0,2,1.0,2,3.0,5
5854,0,1,87,2,0,1.0,0,2.0,5
5855,0,1,52,2,0,3.0,2,1.0,5
5856,0,0,32,0,5,1.0,2,3.0,5
5857,0,0,42,2,2,1.0,2,7.0,3
5858,1,0,22,0,5,8.0,2,5.0,1
5859,0,0,18,0,1,2.0,2,4.0,5
5860,0,0,26,0,1,1.0,2,4.0,1
5861,0,1,66,0,2,6.0,0,4.0,4
5862,1,1,69,0,7,1.0,2,2.0,0
5863,1,0,25,2,8,0.0,2,5.0,2
5864,1,1,55,2,0,1.0,2,2.0,5
5865,0,1,49,2,0,6.0,2,2.0,5
5866,1,1,61,2,1,3.0,2,2.0,5
5867,0,0,47,2,0,0.0,2,1.0,0
5868,1,1,59,2,4,0.0,1,5.0,5
5869,1,1,38,2,0,3.0,0,4.0,5
5870,1,1,55,2,0,8.0,0,2.0,1
5871,0,0,25,0,6,1.0,2,1.0,1
5872,1,0,36,0,0,2.0,2,4.0,5
5873,1,1,41,2,3,0.0,2,1.0,5
5874,0,0,39,0,2,1.0,2,3.0,2
5875,0,0,33,0,2,0.0,2,5.0,2
5876,0,1,78,0,7,0.0,1,3.0,5
5877,0,1,87,0,7,0.0,2,1.0,3
5878,1,0,19,0,5,1.0,2,6.0,3
5879,0,0,23,0,9,0.0,2,2.0,5
5880,0,1,60,2,0,1.0,1,4.0,5
5881,1,1,77,0,7,1.0,1,2.0,5
5882,0,1,43,0,3,5.0,2,1.0,2
5883,0,1,51,2,0,6.0,0,3.0,5
5884,1,0,18,0,1,0.0,2,5.0,1
5885,0,0,46,2,0,0.0,2,2.0,5
5886,0,0,20,0,5,1.0,2,5.0,5
5887,0,0,27,2,5,0.0,2,5.0,3
5888,1,1,26,2,0,0.0,2,2.0,0
5889,0,1,57,2,0,0.0,1,3.0,2
5890,1,1,38,2,0,2.0,2,2.0,5
5891,1,1,41,0,1,1.0,2,3.0,5
5892,0,1,38,0,2,0.0,2,3.0,3
5893,0,0,30,2,5,0.0,2,1.0,5
5894,1,1,37,0,3,2.0,2,3.0,5
5895,1,1,28,2,0,9.0,0,2.0,5
5896,1,1,43,0,0,1.0,1,3.0,5
5897,1,0,21,0,1,0.0,2,5.0,6
5898,1,1,33,2,0,1.0,0,3.0,5
5899,1,1,78,2,7,1.0,1,2.0,5
5900,0,0,18,0,9,0.0,2,6.0,3
5901,1,0,23,0,5,1.0,2,5.0,2
5902,0,0,27,0,5,9.0,2,2.0,5
5903,0,1,45,2,0,1.0,0,3.0,5
5904,1,0,31,0,1,0.0,2,1.0,5
5905,0,0,37,2,5,1.0,2,3.0,5
5906,1,0,33,2,3,9.0,2,2.0,5
5907,1,0,32,2,5,1.0,2,3.0,5
5908,0,0,32,0,1,7.0,2,4.0,2
5909,1,1,36,2,0,0.0,0,2.0,5
5910,1,1,43,2,0,9.0,2,2.0,5
5911,1,1,37,0,3,0.0,0,3.0,3
5912,1,1,41,2,2,1.0,0,2.0,5
5913,0,1,55,0,0,1.0,2,2.0,2
5914,1,1,61,0,2,9.0,0,4.0,5
5915,0,0,38,0,0,13.0,2,2.0,3
5916,1,1,62,2,3,0.0,0,6.0,5
5917,0,0,33,0,8,0.0,2,4.0,2
5918,1,1,53,2,3,1.0,0,2.0,5
5919,1,0,38,2,1,0.0,2,3.0,5
5920,1,1,51,0,0,2.0,0,4.0,6
5921,0,0,41,2,0,2.0,2,1.0,2
5922,0,1,36,0,8,0.0,2,4.0,3
5923,1,1,45,2,0,0.0,0,4.0,5
5924,0,1,71,0,2,2.0,2,1.0,5
5925,0,0,26,0,6,0.0,2,6.0,2
5926,0,1,84,2,7,1.0,2,1.0,5
5927,1,1,56,0,7,0.0,1,2.0,5
5928,1,0,27,0,8,8.0,2,4.0,3
5929,1,0,36,0,2,3.0,2,3.0,5
5930,0,1,70,2,0,1.0,2,3.0,6
5931,1,1,25,1,0,8.0,2,1.0,5
5932,0,1,40,2,2,0.0,0,2.0,5
5933,1,0,22,0,5,0.0,2,4.0,1
5934,1,1,48,2,0,4.0,2,1.0,5
5935,0,1,41,2,0,9.0,0,2.0,5
5936,1,1,77,2,7,0.0,2,2.0,2
5937,1,1,72,2,0,6.0,2,1.0,5
5938,0,0,21,0,5,1.0,2,3.0,2
5939,0,0,29,2,5,3.0,2,4.0,1
5940,0,1,33,2,6,0.0,0,3.0,5
5941,0,0,29,2,0,7.0,2,7.0,3
5942,1,0,18,0,5,0.0,2,2.0,3
5943,0,1,38,2,2,0.0,0,2.0,5
5944,0,1,48,2,6,3.0,0,2.0,2
5945,0,1,48,2,1,1.0,0,2.0,1
5946,0,0,37,2,0,3.0,2,1.0,5
5947,1,0,32,2,5,9.0,2,5.0,5
5948,1,0,33,0,5,3.0,2,5.0,1
5949,1,0,31,0,5,0.0,2,8.0,3
5950,1,1,47,0,0,0.0,0,5.0,3
5951,1,1,63,2,0,1.0,0,3.0,3
5952,1,1,65,2,7,11.0,1,2.0,5
5953,1,1,22,0,5,1.0,0,4.0,6
5954,0,1,42,0,2,4.0,2,1.0,5
5955,1,1,43,0,0,8.0,2,1.0,5
5956,0,0,23,0,8,0.0,2,4.0,2
5957,1,0,27,2,0,5.0,2,4.0,2
5958,1,0,42,2,0,7.0,2,1.0,5
5959,1,1,45,2,4,1.0,1,3.0,5
5960,1,0,33,2,1,9.0,2,6.0,3
5961,1,1,58,0,4,0.0,1,4.0,2
5962,1,0,21,0,1,0.0,2,3.0,5
5963,0,0,85,2,6,4.0,2,1.0,5
5964,1,0,41,0,1,1.0,2,3.0,5
5965,1,1,76,2,9,1.0,1,2.0,5
5966,0,1,57,0,2,0.0,2,1.0,2
5967,1,1,38,0,1,0.0,0,5.0,5
5968,1,1,50,2,0,0.0,0,5.0,5
5969,1,0,25,2,0,0.0,2,1.0,5
5970,1,0,62,2,3,0.0,2,1.0,5
5971,1,0,26,0,5,1.0,2,6.0,5
5972,1,1,25,2,0,12.0,2,2.0,5
5973,1,1,63,0,4,1.0,1,3.0,5
5974,0,1,26,0,5,0.0,1,2.0,6
5975,0,0,30,2,2,3.0,2,3.0,5
5976,0,1,36,2,1,0.0,2,1.0,5
5977,0,0,22,0,5,1.0,2,9.0,3
5978,0,2,40,2,6,4.0,2,1.0,2
5979,1,1,42,2,4,1.0,1,5.0,5
5980,1,0,21,0,5,1.0,2,2.0,1
5981,1,1,38,2,4,0.0,1,3.0,5
5982,0,1,47,2,6,0.0,1,5.0,5
5983,0,0,25,2,2,8.0,2,3.0,5
5984,0,1,69,2,0,1.0,1,2.0,5
5985,1,1,53,2,0,9.0,2,1.0,5
5986,1,1,36,2,0,1.0,2,2.0,5
5987,0,0,59,2,0,0.0,2,1.0,2
5988,1,1,29,0,4,0.0,0,2.0,7
5989,0,0,51,2,7,6.0,2,1.0,5
5990,1,0,43,2,3,5.0,2,1.0,2
5991,1,0,42,2,0,1.0,2,1.0,5
5992,0,1,72,2,1,0.0,1,2.0,5
5993,1,0,37,2,0,7.0,2,2.0,5
5994,1,1,66,0,7,0.0,1,2.0,5
5995,1,1,39,2,0,1.0,0,2.0,0
5996,0,0,21,0,3,5.0,2,5.0,3
5997,0,1,28,2,4,8.0,1,2.0,5
5998,0,0,40,2,6,9.0,2,1.0,5
5999,1,0,26,2,5,1.0,2,1.0,5
6000,1,0,18,0,5,8.0,2,6.0,3
6001,1,0,23,0,5,1.0,2,8.0,3
6002,0,1,45,2,0,1.0,0,5.0,2
6003,0,1,65,0,2,1.0,0,3.0,3
6004,0,1,87,0,0,0.0,2,1.0,5
6005,0,1,56,2,0,5.0,0,4.0,5
6006,1,0,47,2,0,1.0,2,2.0,5
6007,0,0,68,2,1,1.0,2,1.0,5
6008,1,1,40,2,0,6.0,2,1.0,5
6009,0,1,41,2,1,0.0,2,1.0,5
6010,1,0,35,2,0,9.0,2,1.0,5
6011,1,1,66,2,4,1.0,1,2.0,5
6012,1,0,22,0,1,8.0,2,3.0,5
6013,1,0,18,0,8,1.0,2,4.0,0
6014,1,1,60,0,0,0.0,2,1.0,5
6015,0,1,40,0,0,0.0,2,1.0,3
6016,0,1,30,0,2,0.0,0,8.0,3
6017,1,0,28,0,3,1.0,2,2.0,5
6018,1,1,42,0,0,6.0,2,2.0,5
6019,1,0,46,2,0,1.0,2,2.0,5
6020,0,0,23,0,5,9.0,2,4.0,3
6021,1,1,43,2,0,0.0,2,1.0,5
6022,0,0,20,0,3,0.0,2,6.0,1
6023,0,0,27,2,5,5.0,2,1.0,5
6024,0,0,27,2,2,4.0,2,2.0,5
6025,0,0,25,0,1,0.0,2,4.0,3
6026,1,1,60,0,0,0.0,0,2.0,3
6027,0,1,71,2,7,0.0,1,2.0,5
6028,0,0,39,2,3,7.0,2,1.0,5
6029,1,1,83,2,7,0.0,2,1.0,5
6030,0,1,35,2,0,1.0,2,2.0,5
6031,1,0,19,0,5,1.0,2,4.0,6
6032,1,0,53,2,0,0.0,2,1.0,5
6033,1,0,23,0,5,4.0,2,9.0,1
6034,1,0,20,0,5,8.0,2,1.0,2
6035,1,0,20,0,5,0.0,2,3.0,5
6036,0,1,50,2,0,4.0,2,1.0,5
6037,1,1,35,2,4,4.0,1,4.0,5
6038,1,1,32,2,1,11.0,0,2.0,5
6039,0,1,33,0,2,5.0,1,3.0,5
6040,1,1,47,2,0,0.0,0,4.0,5
6041,0,0,37,2,2,0.0,2,1.0,3
6042,0,0,23,0,5,9.0,2,3.0,5
6043,0,0,30,2,3,9.0,2,1.0,5
6044,0,0,28,0,5,3.0,2,2.0,5
6045,1,1,39,2,0,1.0,2,1.0,5
6046,1,1,81,0,7,1.0,1,2.0,5
6047,0,1,65,0,2,0.0,0,2.0,5
6048,1,1,53,2,4,0.0,1,3.0,5
6049,1,1,37,1,3,0.0,2,1.0,2
6050,1,1,30,2,5,0.0,2,2.0,5
6051,1,0,40,2,0,8.0,2,1.0,5
6052,1,0,28,2,0,4.0,2,6.0,3
6053,1,1,28,2,1,0.0,2,9.0,3
6054,0,1,60,2,6,1.0,2,4.0,5
6055,1,1,48,2,3,1.0,2,3.0,5
6056,1,1,70,2,7,3.0,2,1.0,5
6057,0,1,39,2,3,7.0,0,2.0,5
6058,1,1,42,0,1,5.0,0,5.0,5
6059,1,1,38,0,3,1.0,0,2.0,5
6060,1,0,35,2,0,0.0,2,1.0,5
6061,1,1,43,2,3,1.0,0,3.0,5
6062,0,1,83,2,7,1.0,2,1.0,5
6063,1,1,43,2,0,8.0,2,1.0,5
6064,0,1,46,2,0,0.0,0,4.0,5
6065,1,1,50,2,1,0.0,0,3.0,5
6066,0,0,38,2,0,8.0,2,1.0,5
6067,1,1,69,0,4,1.0,1,2.0,5
6068,0,1,38,2,0,1.0,0,2.0,5
6069,0,0,26,2,5,0.0,2,3.0,5
6070,1,0,37,0,5,0.0,2,5.0,2
6071,1,1,72,2,4,0.0,1,2.0,5
6072,1,1,52,2,0,1.0,0,4.0,5
6073,1,1,85,2,7,1.0,1,2.0,3
6074,0,0,29,2,5,6.0,2,3.0,5
6075,1,0,26,0,5,0.0,2,4.0,2
6076,0,0,33,2,1,0.0,2,6.0,3
6077,0,0,40,2,5,0.0,2,1.0,1
6078,0,0,32,2,0,0.0,2,7.0,5
6079,1,1,79,2,7,2.0,1,2.0,5
6080,1,0,35,0,0,1.0,2,1.0,6
6081,0,1,68,2,7,0.0,2,1.0,5
6082,0,0,28,0,6,0.0,2,1.0,2
6083,1,0,33,2,5,0.0,2,4.0,5
6084,1,1,36,2,0,7.0,0,5.0,1
6085,1,1,51,2,4,3.0,1,5.0,5
6086,0,0,36,2,0,11.0,2,1.0,5
6087,1,1,25,2,0,8.0,2,4.0,5
6088,0,1,37,2,0,0.0,0,2.0,5
6089,0,1,39,2,1,8.0,0,2.0,7
6090,0,1,35,2,0,0.0,0,2.0,5
6091,1,0,21,0,5,1.0,2,4.0,1
6092,0,1,55,2,0,1.0,0,4.0,2
6093,0,0,20,0,8,0.0,2,4.0,5
6094,1,1,35,0,4,1.0,1,3.0,5
6095,0,0,39,0,2,6.0,2,1.0,2
6096,1,1,83,0,4,1.0,1,2.0,5
6097,1,1,45,2,0,1.0,0,2.0,5
6098,1,1,40,2,0,9.0,2,2.0,5
6099,0,0,27,2,0,1.0,2,5.0,5
6100,1,1,51,0,3,7.0,0,3.0,5
6101,1,1,35,2,0,1.0,0,3.0,5
6102,0,0,26,2,0,0.0,2,1.0,5
6103,1,1,57,2,0,0.0,2,2.0,5
6104,1,1,20,0,5,1.0,0,4.0,6
6105,0,0,49,2,0,4.0,2,1.0,5
6106,1,0,52,2,3,1.0,2,2.0,5
6107,1,1,35,2,0,1.0,0,3.0,5
6108,1,1,39,2,5,1.0,2,3.0,5
6109,1,1,69,2,4,0.0,2,2.0,3
6110,0,0,26,2,3,6.0,2,2.0,5
6111,1,1,36,2,0,8.0,2,4.0,3
6112,0,1,25,2,2,6.0,0,2.0,5
6113,0,1,60,2,0,0.0,2,1.0,5
6114,0,0,37,2,5,1.0,2,2.0,5
6115,0,0,42,0,0,0.0,2,1.0,4
6116,1,0,22,0,5,9.0,2,4.0,2
6117,1,1,41,0,1,2.0,0,4.0,5
6118,1,1,75,0,4,0.0,2,1.0,5
6119,0,1,37,2,6,0.0,1,2.0,5
6120,0,1,77,2,0,0.0,1,2.0,5
6121,1,1,57,0,9,1.0,0,2.0,3
6122,0,0,31,2,5,8.0,2,4.0,5
6123,1,0,33,0,1,1.0,2,2.0,2
6124,1,1,60,2,4,1.0,1,4.0,5
6125,0,1,61,2,0,1.0,2,2.0,5
6126,0,0,29,0,6,8.0,2,1.0,3
6127,1,0,25,2,5,1.0,2,4.0,5
6128,1,1,83,2,0,2.0,1,2.0,5
6129,0,0,38,2,0,7.0,2,1.0,5
6130,1,0,28,2,0,0.0,2,4.0,6
6131,1,1,65,2,3,0.0,1,2.0,5
6132,0,1,61,2,1,0.0,0,4.0,6
6133,0,1,46,2,9,0.0,2,2.0,5
6134,0,1,51,0,2,4.0,2,2.0,3
6135,1,1,36,0,4,2.0,1,3.0,3
6136,0,1,55,2,0,2.0,0,2.0,5
6137,1,1,43,2,0,0.0,0,4.0,3
6138,0,1,46,2,0,0.0,0,4.0,5
6139,0,1,43,2,0,8.0,0,2.0,5
6140,1,1,57,0,1,4.0,2,3.0,3
6141,1,1,35,0,1,0.0,2,1.0,3
6142,0,1,37,2,0,0.0,2,3.0,5
6143,1,1,35,2,0,4.0,0,2.0,5
6144,1,1,37,0,4,1.0,2,2.0,5
6145,1,1,38,2,4,0.0,0,3.0,5
6146,1,0,19,0,5,1.0,2,3.0,3
6147,1,1,41,2,0,8.0,2,1.0,5
6148,1,1,27,2,3,0.0,2,1.0,2
6149,1,0,36,2,0,0.0,2,1.0,2
6150,1,1,61,2,0,2.0,0,2.0,5
6151,1,1,53,0,0,1.0,0,6.0,5
6152,1,1,45,2,0,0.0,2,1.0,5
6153,0,2,27,2,5,1.0,2,6.0,5
6154,0,1,42,0,3,1.0,2,6.0,2
6155,1,0,18,0,5,0.0,2,1.0,5
6156,0,1,83,2,7,0.0,1,2.0,5
6157,0,0,36,2,0,0.0,2,1.0,5
6158,0,0,37,2,5,0.0,2,1.0,5
6159,0,1,80,0,7,1.0,1,2.0,5
6160,0,0,18,0,5,0.0,2,5.0,2
6161,1,1,61,0,3,1.0,2,1.0,5
6162,1,0,36,0,8,0.0,2,2.0,5
6163,0,0,43,2,0,8.0,2,1.0,5
6164,0,0,33,0,6,7.0,2,1.0,5
6165,1,0,52,2,3,0.0,2,1.0,2
6166,1,0,38,2,1,4.0,2,1.0,1
6167,1,1,45,2,0,7.0,1,4.0,2
6168,1,1,72,2,7,0.0,1,2.0,5
6169,0,1,43,2,1,9.0,2,2.0,3
6170,0,0,29,2,3,8.0,2,2.0,5
6171,1,0,45,2,0,1.0,2,2.0,5
6172,0,2,51,0,6,8.0,2,1.0,2
6173,0,0,29,2,6,13.0,2,1.0,5
6174,1,0,43,2,0,7.0,2,3.0,5
6175,0,1,42,0,0,0.0,0,3.0,5
6176,1,1,47,0,3,9.0,0,6.0,5
6177,0,1,60,2,7,1.0,1,3.0,5
6178,1,1,41,2,4,5.0,2,2.0,0
6179,1,1,47,2,4,1.0,1,4.0,7
6180,1,0,27,2,0,7.0,2,3.0,5
6181,0,0,46,2,0,8.0,2,1.0,5
6182,0,0,25,2,0,2.0,2,2.0,5
6183,0,0,22,0,5,1.0,2,3.0,5
6184,1,1,56,0,4,1.0,0,3.0,5
6185,0,1,35,2,6,9.0,0,2.0,3
6186,0,1,40,1,6,9.0,0,1.0,3
6187,1,1,50,2,0,8.0,0,2.0,5
6188,1,0,42,2,9,0.0,2,1.0,5
6189,0,1,61,2,6,1.0,0,1.0,2
6190,1,0,33,0,1,1.0,2,6.0,3
6191,0,1,69,0,3,1.0,2,2.0,2
6192,0,1,38,2,2,4.0,2,2.0,3
6193,1,1,42,2,1,1.0,0,5.0,3
6194,1,1,61,2,3,3.0,0,6.0,5
6195,0,0,20,0,5,4.0,2,6.0,1
6196,1,1,40,0,3,5.0,2,4.0,2
6197,1,1,51,2,1,1.0,1,2.0,2
6198,0,1,58,2,0,4.0,0,5.0,5
6199,0,0,33,2,5,1.0,2,5.0,5
6200,1,0,26,0,3,0.0,2,2.0,5
6201,1,1,58,0,4,4.0,1,3.0,5
6202,1,1,65,2,6,0.0,1,2.0,5
6203,1,1,41,2,2,1.0,0,2.0,3
6204,1,1,42,2,1,0.0,0,2.0,5
6205,1,1,25,0,2,14.0,2,1.0,5
6206,0,0,30,0,6,10.0,2,6.0,5
6207,1,2,33,0,8,1.0,1,1.0,5
6208,1,1,25,2,9,0.0,2,1.0,6
6209,0,1,51,0,5,0.0,1,3.0,3
6210,1,0,26,2,1,1.0,2,4.0,5
6211,0,1,37,0,3,2.0,0,4.0,3
6212,0,0,25,0,1,0.0,2,2.0,5
6213,1,0,41,2,8,0.0,2,2.0,5
6214,0,1,83,2,4,1.0,1,3.0,5
6215,1,1,35,2,3,0.0,0,3.0,5
6216,1,0,21,0,5,3.0,2,7.0,3
6217,0,0,28,2,2,0.0,2,3.0,5
6218,1,1,51,0,4,0.0,2,4.0,3
6219,1,0,25,2,3,1.0,2,3.0,5
6220,1,0,29,2,5,2.0,2,3.0,5
6221,1,1,45,0,8,1.0,2,2.0,2
6222,0,2,29,0,6,8.0,2,1.0,4
6223,0,1,47,0,2,8.0,0,5.0,3
6224,0,0,56,2,7,0.0,2,2.0,5
6225,0,0,40,2,0,8.0,2,2.0,5
6226,0,1,65,2,7,1.0,2,1.0,5
6227,1,0,40,2,0,2.0,2,1.0,2
6228,1,1,42,2,1,8.0,0,2.0,1
6229,1,1,45,2,0,2.0,0,3.0,2
6230,0,1,58,2,2,1.0,2,1.0,2
6231,0,0,30,0,1,1.0,2,3.0,1
6232,1,1,35,2,0,10.0,1,2.0,5
6233,0,1,53,0,6,9.0,2,1.0,5
6234,0,1,88,2,0,1.0,1,2.0,5
6235,0,0,27,0,8,0.0,2,3.0,1
6236,1,0,39,2,0,9.0,2,1.0,5
6237,0,1,41,2,0,0.0,2,1.0,5
6238,0,0,28,0,0,1.0,2,4.0,3
6239,1,1,35,0,3,9.0,2,3.0,0
6240,1,1,76,0,4,1.0,1,2.0,3
6241,0,0,33,2,5,0.0,2,1.0,5
6242,0,1,59,2,1,5.0,2,2.0,5
6243,0,1,45,2,1,0.0,2,1.0,3
6244,0,1,86,0,7,0.0,1,2.0,5
6245,1,1,37,2,9,0.0,1,2.0,2
6246,0,0,25,0,5,0.0,2,8.0,6
6247,0,0,89,2,7,0.0,2,1.0,5
6248,0,0,33,2,3,0.0,2,3.0,5
6249,0,1,62,2,0,0.0,1,2.0,5
6250,0,1,55,2,0,4.0,0,4.0,6
6251,1,0,39,2,0,0.0,2,1.0,0
6252,1,0,30,2,5,3.0,2,6.0,6
6253,0,1,37,0,4,0.0,1,2.0,0
6254,0,0,40,0,8,0.0,2,1.0,5
6255,1,0,38,2,0,6.0,2,4.0,1
6256,1,1,52,0,0,1.0,2,2.0,5
6257,0,1,48,0,2,1.0,0,5.0,2
6258,0,1,60,0,2,1.0,0,5.0,3
6259,0,0,36,2,2,9.0,2,1.0,3
6260,1,1,59,2,1,0.0,0,2.0,3
6261,1,1,71,0,3,0.0,0,3.0,5
6262,1,1,78,0,9,0.0,2,1.0,3
6263,1,1,37,2,4,1.0,0,2.0,5
6264,0,0,51,2,0,0.0,2,1.0,5
6265,1,1,28,2,0,1.0,0,2.0,5
6266,0,0,22,0,5,1.0,2,8.0,3
6267,0,1,48,2,6,1.0,1,2.0,1
6268,0,0,31,0,2,1.0,2,8.0,3
6269,1,1,37,0,0,1.0,2,5.0,2
6270,1,1,50,2,1,1.0,0,4.0,5
6271,1,1,42,2,1,0.0,0,4.0,5
6272,0,0,50,2,4,1.0,2,1.0,5
6273,0,0,43,2,0,1.0,2,1.0,5
6274,1,0,20,0,8,0.0,2,4.0,5
6275,0,0,28,2,3,0.0,2,4.0,1
6276,0,0,33,0,5,7.0,2,6.0,5
6277,0,0,49,2,0,0.0,2,1.0,1
6278,1,0,43,1,0,6.0,2,5.0,1
6279,0,0,40,2,5,9.0,2,1.0,3
6280,0,0,21,0,1,0.0,2,3.0,5
6281,0,1,36,0,2,1.0,2,5.0,3
6282,1,1,49,0,1,1.0,0,3.0,3
6283,0,1,36,2,3,0.0,2,2.0,2
6284,1,1,56,2,0,0.0,0,2.0,5
6285,0,0,41,1,9,2.0,2,1.0,2
6286,0,0,32,2,8,8.0,2,1.0,5
6287,0,1,48,2,0,4.0,0,2.0,5
6288,0,1,66,0,7,0.0,1,2.0,3
6289,0,0,43,2,6,0.0,2,1.0,3
6290,1,1,69,0,3,3.0,2,8.0,5
